"","ChemicalX","ZombieCount"
"17789",0.8,45
"17790",0.5,11
"17791",0.8,34
"17792",1.8,562
"17793",2.4,3589
"17794",1.7,416
"17795",1.6,346
"17796",0.3,4
"17797",0.9,36
"17798",0.7,38
"17799",2.1,1457
"17800",1.1,73
"17801",2.1,1508
"17802",1.3,134
"17803",1.8,596
"17804",0.7,33
"17805",1.6,341
"17806",2.4,3729
"17807",0.4,11
"17808",2.5,4997
"17809",2,1060
"17810",1.7,433
"17811",2,1084
"17812",0.5,11
"17813",0,3
"17814",0.9,42
"17815",0.8,27
"17816",2.2,1990
"17817",1.6,336
"17818",0.2,6
"17819",2.5,4904
"17820",1.8,566
"17821",1.5,243
"17822",1.8,630
"17823",0,4
"17824",0.6,17
"17825",2.2,2041
"17826",0.7,23
"17827",2.5,4887
"17828",0,6
"17829",0.4,11
"17830",1.3,135
"17831",2.3,2724
"17832",0.2,5
"17833",0.8,31
"17834",0.1,4
"17835",0.2,3
"17836",1.3,124
"17837",2.5,4828
"17838",2.2,1991
"17839",2.3,2723
"17840",1.5,258
"17841",0.2,5
"17842",2.1,1461
"17843",0.4,10
"17844",1.9,789
"17845",0.6,18
"17846",1.3,160
"17847",1.3,138
"17848",0.2,4
"17849",0.9,33
"17850",0.2,3
"17851",2.3,2660
"17852",0.6,19
"17853",0.1,1
"17854",0.1,3
"17855",1.4,177
"17856",1.7,517
"17857",1.5,252
"17858",1.2,110
"17859",2.5,4960
"17860",0.5,19
"17861",1.9,791
"17862",0.8,29
"17863",1.7,438
"17864",2.2,1956
"17865",0.2,7
"17866",2.4,3615
"17867",0.7,28
"17868",0.6,13
"17869",0.7,19
"17870",1.2,118
"17871",2.2,1962
"17872",0.1,4
"17873",2.1,1487
"17874",0.3,11
"17875",2,1061
"17876",2.3,2704
"17877",2.5,4901
"17878",2.1,1438
"17879",0.3,7
"17880",1.5,227
"17881",0.1,1
"17882",0.2,11
"17883",0.4,5
"17884",1.5,255
"17885",1,56
"17886",0.4,7
"17887",1.3,134
"17888",1.2,119
"17889",0.6,15
"17890",2.3,2785
"17891",1.9,783
"17892",0.5,13
"17893",2,1143
"17894",1.6,311
"17895",1.9,856
"17896",2.2,2016
"17897",1.6,290
"17898",0,1
"17899",1.6,292
"17900",2.2,2041
"17901",0,2
"17902",0.9,47
"17903",0.8,34
"17904",2.3,2671
"17905",1.5,267
"17906",2.3,2645
"17907",2.4,3572
"17908",0.1,4
"17909",2.1,1493
"17910",1.1,67
"17911",1.4,174
"17912",2.3,2682
"17913",2.2,1951
"17914",2.3,2713
"17915",0.1,5
"17916",1.7,481
"17917",1,51
"17918",1.7,434
"17919",1.6,348
"17920",2.2,1924
"17921",2.4,3678
"17922",0.3,3
"17923",2.2,2063
"17924",1.2,86
"17925",1.2,89
"17926",1.7,427
"17927",1.1,83
"17928",1.3,116
"17929",2.2,2045
"17930",2.5,4890
"17931",2.3,2663
"17932",1.4,173
"17933",1.7,420
"17934",0.3,5
"17935",1.1,65
"17936",0.7,17
"17937",0.7,32
"17938",1.4,185
"17939",2.1,1508
"17940",1.8,582
"17941",1.7,471
"17942",1.8,607
"17943",1,39
"17944",1.7,474
"17945",1.6,347
"17946",1,46
"17947",1.6,333
"17948",1.8,626
"17949",2,1086
"17950",1.8,633
"17951",1.8,599
"17952",1.2,105
"17953",1.3,135
"17954",0.7,21
"17955",0.3,5
"17956",1.4,180
"17957",1.9,831
"17958",1.4,186
"17959",1,57
"17960",0.1,7
"17961",0.2,6
"17962",1.2,90
"17963",0.3,7
"17964",0.8,27
"17965",0.4,12
"17966",1.5,233
"17967",1.6,317
"17968",2.4,3622
"17969",0,1
"17970",2.5,4996
"17971",2.1,1434
"17972",0.9,53
"17973",0.5,8
"17974",1.8,620
"17975",2.5,4852
"17976",2,1063
"17977",0.3,5
"17978",0.1,6
"17979",1.6,320
"17980",2.3,2676
"17981",2.5,4984
"17982",1.4,172
"17983",0.8,40
"17984",0.3,8
"17985",0.9,39
"17986",2.2,1915
"17987",0.4,12
"17988",2.2,1960
"17989",2.5,5020
"17990",1,58
"17991",1,52
"17992",2.5,4813
"17993",1.6,370
"17994",2.4,3624
"17995",1.7,411
"17996",0.4,10
"17997",0,0
"17998",1.4,169
"17999",1.1,74
"18000",0,2
"18001",2.2,2035
"18002",0.6,13
"18003",2,1134
"18004",1,57
"18005",0.9,31
"18006",0.1,1
"18007",2,1078
"18008",2.4,3548
"18009",1.3,119
"18010",0.5,16
"18011",1.3,158
"18012",1.8,577
"18013",0.5,12
"18014",0.2,5
"18015",2,1084
"18016",1.7,469
"18017",0,3
"18018",1.9,837
"18019",0.1,4
"18020",0.2,5
"18021",2.3,2749
"18022",1.3,125
"18023",2,1083
"18024",0.7,17
"18025",1.1,63
"18026",1.4,181
"18027",2.3,2633
"18028",0.3,7
"18029",1.7,448
"18030",0.9,50
"18031",2.3,2790
"18032",0.3,5
"18033",1,39
"18034",0.2,4
"18035",0.3,6
"18036",1.4,160
"18037",0.2,10
"18038",0.2,2
"18039",0.5,10
"18040",2.5,4952
"18041",0.3,10
"18042",1.2,104
"18043",1.3,146
"18044",1.4,175
"18045",2.2,1956
"18046",1.3,140
"18047",0.5,9
"18048",1.9,795
"18049",2.2,1995
"18050",2,1152
"18051",0.7,20
"18052",1,64
"18053",0.2,3
"18054",2.1,1489
"18055",0.5,8
"18056",0.3,10
"18057",1.5,236
"18058",2.1,1469
"18059",1.2,109
"18060",2.1,1438
"18061",1.1,81
"18062",0.8,26
"18063",1.3,124
"18064",0.2,2
"18065",2.4,3695
"18066",0.3,12
"18067",0.2,7
"18068",2,1088
"18069",1,60
"18070",0.2,7
"18071",2.4,3569
"18072",1.2,101
"18073",0.7,21
"18074",1.5,235
"18075",0.4,4
"18076",2.4,3625
"18077",0.8,21
"18078",0.5,18
"18079",0.6,18
"18080",0.4,9
"18081",1.2,94
"18082",0.8,34
"18083",2.4,3667
"18084",0.2,4
"18085",1,63
"18086",0.1,4
"18087",0.9,47
"18088",1.4,169
"18089",2.1,1438
"18090",2.1,1502
"18091",0.9,48
"18092",0.9,47
"18093",1,57
"18094",1.7,463
"18095",0.6,14
"18096",1.5,272
"18097",0.1,6
"18098",1.4,167
"18099",2.5,4930
"18100",0.7,19
"18101",0.5,15
"18102",0,6
"18103",0.5,14
"18104",0.9,37
"18105",1.1,70
"18106",0.1,5
"18107",1.7,446
"18108",0.9,40
"18109",1.9,798
"18110",2.3,2744
"18111",1.7,427
"18112",2,1117
"18113",1.4,190
"18114",0.4,4
"18115",2.4,3706
"18116",0.7,24
"18117",1.7,431
"18118",1.9,836
"18119",1.4,185
"18120",0.8,31
"18121",0.1,4
"18122",1.9,803
"18123",2,1074
"18124",2,1128
"18125",1.5,254
"18126",0.2,2
"18127",0,2
"18128",0.5,15
"18129",0.4,13
"18130",1.1,78
"18131",1.9,806
"18132",1.9,800
"18133",1.8,615
"18134",1.6,346
"18135",1.7,429
"18136",1.5,267
"18137",1.6,339
"18138",0.4,6
"18139",1.3,126
"18140",1.5,213
"18141",1.1,58
"18142",0.9,33
"18143",2,1098
"18144",1.3,137
"18145",2.4,3577
"18146",2,1111
"18147",0.9,40
"18148",0.4,11
"18149",2.3,2703
"18150",0,1
"18151",0.4,5
"18152",2.3,2747
"18153",1.5,259
"18154",0.7,18
"18155",2.3,2586
"18156",0.1,4
"18157",2.2,2032
"18158",2,1151
"18159",0.3,4
"18160",1.4,203
"18161",1.2,89
"18162",0.7,22
"18163",2.2,2029
"18164",2.2,2044
"18165",1.8,625
"18166",0.3,6
"18167",2.5,4871
"18168",1.8,608
"18169",1.5,251
"18170",1.8,602
"18171",2,1074
"18172",2.2,1959
"18173",0.6,14
"18174",0.8,23
"18175",1.1,84
"18176",0.8,21
"18177",2,1143
"18178",1.8,614
"18179",2.4,3718
"18180",1,44
"18181",2.1,1458
"18182",2,1098
"18183",1.9,854
"18184",0.6,19
"18185",1.1,77
"18186",2,1097
"18187",1.5,260
"18188",2.5,4995
"18189",0.3,7
"18190",0,1
"18191",2.4,3677
"18192",2.5,4950
"18193",2.2,1998
"18194",2.2,2048
"18195",0.1,2
"18196",0.4,13
"18197",1.2,105
"18198",1.1,66
"18199",2.3,2742
"18200",1.1,78
"18201",0.1,4
"18202",2.2,1994
"18203",1.8,660
"18204",0.3,4
"18205",1.3,130
"18206",0.9,35
"18207",0.6,17
"18208",0.6,20
"18209",0.5,10
"18210",1.2,101
"18211",0.9,38
"18212",1.4,156
"18213",0.3,9
"18214",0.1,1
"18215",0.6,11
"18216",1.5,244
"18217",0.5,10
"18218",1.1,76
"18219",0.7,20
"18220",1,48
"18221",0.9,31
"18222",0.2,6
"18223",0.8,31
"18224",0.4,13
"18225",1.5,270
"18226",1.1,78
"18227",0.6,18
"18228",0.1,4
"18229",1.7,431
"18230",2.3,2755
"18231",1.7,452
"18232",1,51
"18233",1,46
"18234",0,3
"18235",0.9,43
"18236",2.1,1535
"18237",2.2,1993
"18238",1.1,64
"18239",1.9,848
"18240",2,1119
"18241",2.4,3741
"18242",0.7,25
"18243",0.4,5
"18244",1.1,79
"18245",0.1,4
"18246",2.1,1429
"18247",1,53
"18248",0.5,10
"18249",0.6,14
"18250",0.8,33
"18251",2.4,3732
"18252",2.2,1902
"18253",2.3,2656
"18254",0.3,8
"18255",0.7,25
"18256",2.3,2703
"18257",0,3
"18258",1.5,260
"18259",0.6,14
"18260",1.8,614
"18261",1.1,82
"18262",1.1,58
"18263",0.2,2
"18264",0.3,9
"18265",1,57
"18266",2.4,3676
"18267",1.7,460
"18268",1,60
"18269",0,2
"18270",1.9,787
"18271",2.3,2663
"18272",0.9,37
"18273",0,2
"18274",2.1,1462
"18275",0.9,32
"18276",1.9,856
"18277",1.4,189
"18278",1.3,109
"18279",2.4,3728
"18280",0.6,19
"18281",0.8,33
"18282",0.9,43
"18283",0.7,21
"18284",1.3,135
"18285",0.8,27
"18286",0.8,21
"18287",1,53
"18288",0,4
"18289",1.3,137
"18290",1.6,338
"18291",1,59
"18292",1.7,414
"18293",0.5,12
"18294",1.8,584
"18295",0.6,16
"18296",1.8,589
"18297",1.4,157
"18298",2,1085
"18299",1.5,238
"18300",2,1078
"18301",0.7,18
"18302",1.1,69
"18303",2.4,3582
"18304",0.1,5
"18305",1.7,452
"18306",1.5,237
"18307",2.1,1433
"18308",1.6,333
"18309",0.8,35
"18310",0.2,5
"18311",1.4,185
"18312",0.7,17
"18313",2,1095
"18314",2.4,3668
"18315",2.4,3505
"18316",0.4,12
"18317",0.7,27
"18318",1.8,628
"18319",2.5,4897
"18320",1.3,141
"18321",1.4,170
"18322",2.3,2740
"18323",0.3,10
"18324",1.3,140
"18325",1.5,260
"18326",0.8,37
"18327",0.1,6
"18328",1.5,247
"18329",2.3,2662
"18330",2.5,4987
"18331",0.7,24
"18332",0.3,2
"18333",0.4,4
"18334",1.7,448
"18335",0.6,27
"18336",1.3,138
"18337",0.8,34
"18338",0,2
"18339",1.8,622
"18340",0.2,8
"18341",0.5,7
"18342",0,1
"18343",1.2,118
"18344",2.4,3805
"18345",0.1,7
"18346",1.6,285
"18347",0.6,19
"18348",1.2,98
"18349",1.1,80
"18350",2,1111
"18351",0.5,10
"18352",1.3,116
"18353",2.2,1970
"18354",0.6,21
"18355",0.2,7
"18356",1.2,114
"18357",1.6,377
"18358",0.6,19
"18359",2.5,4981
"18360",2.5,4883
"18361",0.5,11
"18362",1,58
"18363",1.2,96
"18364",1.7,447
"18365",0.8,27
"18366",1.2,95
"18367",1.3,125
"18368",1.4,169
"18369",0.1,4
"18370",2.3,2690
"18371",1.4,196
"18372",2,1148
"18373",1.8,636
"18374",0,2
"18375",2,1090
"18376",0.3,4
"18377",0.6,17
"18378",1.2,108
"18379",0.9,29
"18380",0.8,31
"18381",1.4,178
"18382",2,1072
"18383",0,0
"18384",0.2,5
"18385",1.9,783
"18386",0.6,14
"18387",0.3,7
"18388",2.3,2751
"18389",0.3,3
"18390",1.8,603
"18391",0.2,11
"18392",0,1
"18393",0.2,5
"18394",1.8,604
"18395",1.5,256
"18396",0.3,3
"18397",1.8,589
"18398",0.4,6
"18399",0.4,11
"18400",2.4,3571
"18401",0.9,41
"18402",0.4,12
"18403",2.5,4933
"18404",1.3,121
"18405",1.9,808
"18406",0.2,6
"18407",1.6,318
"18408",0.5,16
"18409",1.3,131
"18410",0.2,1
"18411",1.8,651
"18412",1.7,449
"18413",0,1
"18414",2.3,2789
"18415",2.2,2047
"18416",1.9,819
"18417",0.7,16
"18418",0.2,4
"18419",0.7,23
"18420",0.1,0
"18421",0.3,7
"18422",1.6,351
"18423",2.1,1479
"18424",2.5,4939
"18425",0.8,35
"18426",2.1,1530
"18427",0.6,12
"18428",1.1,75
"18429",1.2,110
"18430",0.4,6
"18431",1.1,69
"18432",1.8,620
"18433",1.3,158
"18434",0.3,6
"18435",1.7,404
"18436",2.3,2713
"18437",2.3,2632
"18438",0,2
"18439",0,8
"18440",1.9,782
"18441",0.5,15
"18442",0.4,9
"18443",0,2
"18444",0.5,11
"18445",1.2,100
"18446",1.8,629
"18447",2.5,4909
"18448",0.2,4
"18449",0.1,3
"18450",1.6,337
"18451",0.2,4
"18452",1.2,88
"18453",2,1097
"18454",2.3,2662
"18455",1,47
"18456",2.1,1562
"18457",2.5,4887
"18458",2,1097
"18459",0.4,2
"18460",0.2,10
"18461",0.8,32
"18462",1,54
"18463",1.4,165
"18464",2.1,1458
"18465",1.1,73
"18466",2.4,3630
"18467",2.2,1983
"18468",1.1,76
"18469",1.8,612
"18470",0.5,7
"18471",0.8,22
"18472",1.1,77
"18473",0.6,19
"18474",1.3,125
"18475",0.5,15
"18476",0.7,21
"18477",0.9,32
"18478",0.9,38
"18479",1.9,791
"18480",1.8,573
"18481",0.3,6
"18482",1.4,189
"18483",1.9,811
"18484",2,1104
"18485",0.6,15
"18486",1.2,103
"18487",1.7,461
"18488",1.4,196
"18489",1.8,562
"18490",0.5,10
"18491",1.3,140
"18492",0.1,1
"18493",2.2,2036
"18494",2,1150
"18495",1,42
"18496",2.4,3696
"18497",2.1,1442
"18498",1.9,791
"18499",1.3,132
"18500",1.7,459
"18501",1.7,417
"18502",0.1,7
"18503",0.5,5
"18504",1,39
"18505",2.4,3631
"18506",1.1,77
"18507",0.1,5
"18508",0.9,52
"18509",0.2,6
"18510",0.6,19
"18511",1.1,62
"18512",2.3,2631
"18513",2.3,2634
"18514",1.4,172
"18515",0.2,8
"18516",1.2,104
"18517",0.8,25
"18518",0.3,7
"18519",0.8,33
"18520",2.2,2089
"18521",0.3,7
"18522",1,52
"18523",1.7,444
"18524",2,1070
"18525",0.2,3
"18526",0.7,21
"18527",2.2,1984
"18528",0.6,18
"18529",2.3,2598
"18530",1.5,288
"18531",0.9,43
"18532",2.5,4884
"18533",1.6,299
"18534",1.7,430
"18535",1.2,104
"18536",1.1,65
"18537",1.4,189
"18538",1.9,783
"18539",0.5,9
"18540",1.5,246
"18541",0.9,29
"18542",0,1
"18543",1.2,103
"18544",0.5,7
"18545",0.3,3
"18546",0,1
"18547",2.3,2708
"18548",2.3,2702
"18549",2.5,5029
"18550",1.6,350
"18551",1.8,620
"18552",2.2,1954
"18553",1.7,450
"18554",1,44
"18555",2.5,4970
"18556",1.7,464
"18557",1.2,104
"18558",0,2
"18559",0.9,40
"18560",0.6,21
"18561",1.9,813
"18562",2.2,2037
"18563",0.1,3
"18564",2,1120
"18565",1.2,108
"18566",0.8,36
"18567",0.3,3
"18568",2.4,3626
"18569",2,1117
"18570",0.7,12
"18571",0.3,6
"18572",2.2,1970
"18573",0.2,6
"18574",0.1,3
"18575",0.7,20
"18576",1.5,252
"18577",1.9,832
"18578",0.7,14
"18579",1.6,343
"18580",1.5,233
"18581",0.8,33
"18582",2.2,2024
"18583",0.4,9
"18584",1.3,145
"18585",0.8,37
"18586",0.5,18
"18587",1.5,231
"18588",1.4,173
"18589",1.4,184
"18590",1.4,195
"18591",0.5,8
"18592",1.2,100
"18593",0.1,7
"18594",0.3,6
"18595",0.3,3
"18596",0.5,20
"18597",2.4,3545
"18598",0.1,1
"18599",0.4,9
"18600",1.1,79
"18601",1.5,245
"18602",2.3,2610
"18603",0.2,5
"18604",0.3,5
"18605",2.5,4947
"18606",0.9,38
"18607",2.5,4880
"18608",1.9,872
"18609",1.1,84
"18610",0.3,7
"18611",2,1084
"18612",1.7,442
"18613",1.3,129
"18614",2.4,3622
"18615",1.7,436
"18616",0.6,20
"18617",0.3,7
"18618",1.8,622
"18619",1.2,106
"18620",2.1,1407
"18621",0.4,8
"18622",1.2,91
"18623",0.4,7
"18624",2.4,3750
"18625",0.2,2
"18626",1.1,71
"18627",0.9,34
"18628",1.2,92
"18629",0.6,17
"18630",1.2,94
"18631",0.5,18
"18632",1.8,539
"18633",0.2,7
"18634",1.1,71
"18635",1.1,78
"18636",1.3,136
"18637",1.6,322
"18638",2.1,1430
"18639",0.3,5
"18640",1.5,273
"18641",0,3
"18642",2.3,2784
"18643",1.5,248
"18644",2.1,1460
"18645",2,1068
"18646",2.5,4901
"18647",2.3,2770
"18648",1.6,375
"18649",1.5,215
"18650",2.2,2002
"18651",0.7,23
"18652",1.8,592
"18653",2,1080
"18654",2.2,1977
"18655",2,1073
"18656",0.6,13
"18657",1.9,854
"18658",0.3,12
"18659",0.6,22
"18660",1.1,46
"18661",1.8,629
"18662",0.5,12
"18663",2.5,5048
"18664",1.9,800
"18665",1.5,244
"18666",0.8,33
"18667",1.9,757
"18668",2.4,3553
"18669",1.3,138
"18670",0.9,41
"18671",2.2,1936
"18672",1.4,175
"18673",0.9,50
"18674",0.3,8
"18675",1,46
"18676",0.4,12
"18677",1.3,145
"18678",1,72
"18679",1,56
"18680",2.2,2056
"18681",1.7,474
"18682",0.4,4
"18683",2.5,4873
"18684",0.4,11
"18685",1.7,414
"18686",0.3,6
"18687",1.6,321
"18688",2.3,2736
"18689",2.4,3636
"18690",0.6,10
"18691",0.4,7
"18692",0,0
"18693",0.3,6
"18694",2.2,1976
"18695",0.8,33
"18696",1.4,169
"18697",0.4,7
"18698",1.9,816
"18699",1.9,784
"18700",1.7,435
"18701",0.8,32
"18702",1.2,113
"18703",0,1
"18704",1.2,111
"18705",0.4,14
"18706",1.8,599
"18707",0.9,33
"18708",2.1,1525
"18709",0.7,20
"18710",0.5,17
"18711",2,1077
"18712",0.9,49
"18713",1.2,108
"18714",2.2,1989
"18715",1.8,625
"18716",0.1,3
"18717",0.6,17
"18718",1.4,194
"18719",0.4,13
"18720",1,59
"18721",1.8,617
"18722",2.5,4914
"18723",1.9,758
"18724",2.4,3584
"18725",2.1,1428
"18726",1,60
"18727",1.6,340
"18728",2.2,2052
"18729",0.2,4
"18730",1.2,100
"18731",1.7,446
"18732",0.9,34
"18733",0.4,7
"18734",0.5,13
"18735",1.3,125
"18736",1.4,183
"18737",2,1083
"18738",2.3,2642
"18739",2.2,2049
"18740",1.4,178
"18741",2,1106
"18742",1.8,635
"18743",1.9,801
"18744",0.6,15
"18745",2,1039
"18746",2.3,2693
"18747",2.2,1908
"18748",1.7,461
"18749",2.4,3584
"18750",2.4,3629
"18751",2.5,4930
"18752",1.1,88
"18753",1.9,818
"18754",1.3,141
"18755",0.8,23
"18756",2.1,1548
"18757",0.2,8
"18758",0.5,12
"18759",0.4,10
"18760",2.4,3640
"18761",0.9,46
"18762",2.2,2068
"18763",0,3
"18764",0.1,5
"18765",1.2,114
"18766",1,46
"18767",1.1,68
"18768",0.2,7
"18769",1.3,135
"18770",0.7,25
"18771",0.1,2
"18772",2,1135
"18773",2.5,4902
"18774",1.3,137
"18775",0.8,32
"18776",0.5,12
"18777",2.1,1458
"18778",2.3,2650
"18779",0.8,28
"18780",1.1,73
"18781",1.6,343
"18782",0.4,8
"18783",1.9,846
"18784",2.3,2753
"18785",1.2,89
"18786",1.3,131
"18787",0,4
"18788",0.4,15
"18789",1.8,592
"18790",1.9,762
"18791",1.9,821
"18792",0.4,10
"18793",0.6,14
"18794",1.1,70
"18795",1.2,94
"18796",2.5,4860
"18797",0.1,2
"18798",2.3,2701
"18799",2.1,1470
"18800",0,3
"18801",1.6,355
"18802",0.6,19
"18803",1.8,603
"18804",2.3,2690
"18805",1,51
"18806",0.3,10
"18807",2.5,4993
"18808",2.2,2124
"18809",1.6,320
"18810",0.3,12
"18811",2.4,3766
"18812",2.2,1990
"18813",2,1122
"18814",2,1029
"18815",0.6,14
"18816",1.1,76
"18817",1.9,802
"18818",2.3,2618
"18819",1.3,141
"18820",0.3,6
"18821",2.4,3655
"18822",1.7,429
"18823",0.9,50
"18824",1.8,615
"18825",0.8,31
"18826",1.2,80
"18827",1.6,347
"18828",1.7,449
"18829",0.5,10
"18830",0.7,16
"18831",1.3,134
"18832",1.9,849
"18833",1.6,307
"18834",2,1120
"18835",1,63
"18836",2.4,3632
"18837",1.9,797
"18838",0.3,13
"18839",2.5,4821
"18840",0.5,9
"18841",2.4,3689
"18842",0.2,3
"18843",2.4,3606
"18844",1.1,88
"18845",2.5,4883
"18846",1.3,115
"18847",2.4,3596
"18848",1.7,467
"18849",0.3,5
"18850",0.4,10
"18851",0.2,2
"18852",0.2,4
"18853",1.3,141
"18854",0.5,10
"18855",1.2,92
"18856",2.2,2024
"18857",0.4,5
"18858",0.8,31
"18859",0.9,46
"18860",0.9,36
"18861",0.8,31
"18862",1.6,353
"18863",0.5,5
"18864",2.5,4951
"18865",1.9,850
"18866",2.3,2783
"18867",2.5,4822
"18868",0,2
"18869",1.1,68
"18870",0.2,6
"18871",1.9,831
"18872",0.2,2
"18873",1.3,133
"18874",0,3
"18875",2.4,3665
"18876",1.2,104
"18877",2,1132
"18878",0.3,6
"18879",2.4,3556
"18880",2.2,1958
"18881",0.4,10
"18882",1,60
"18883",1,64
"18884",1.3,126
"18885",0.3,5
"18886",2,1081
"18887",0.9,40
"18888",2.2,1946
"18889",0.8,35
"18890",0.2,2
"18891",1.6,326
"18892",0.4,14
"18893",2.3,2665
"18894",0.2,9
"18895",1.8,579
"18896",0.4,12
"18897",0.5,11
"18898",2.5,4915
"18899",2.5,4823
"18900",2.4,3708
"18901",0.8,32
"18902",1,47
"18903",0.5,16
"18904",1.6,362
"18905",2.5,4894
"18906",0.8,36
"18907",0.8,31
"18908",1,62
"18909",1.8,604
"18910",2.4,3618
"18911",2.1,1478
"18912",1.3,147
"18913",0.7,19
"18914",2,1115
"18915",0.4,6
"18916",1.7,443
"18917",1.9,786
"18918",1.5,272
"18919",2.2,1896
"18920",2,1078
"18921",1.6,299
"18922",1.6,349
"18923",0.1,2
"18924",2.4,3683
"18925",1.2,87
"18926",2.4,3633
"18927",2.1,1421
"18928",1.6,318
"18929",0.2,5
"18930",1.5,251
"18931",0.4,11
"18932",0.7,29
"18933",0.8,28
"18934",0.4,11
"18935",1.3,121
"18936",1,43
"18937",1.1,68
"18938",2.1,1508
"18939",1.7,434
"18940",2,1075
"18941",0.4,6
"18942",0.9,38
"18943",0.5,12
"18944",1.3,134
"18945",1.9,834
"18946",1.8,587
"18947",0.1,6
"18948",0.8,32
"18949",2.3,2680
"18950",1.1,72
"18951",0.8,35
"18952",2.5,4883
"18953",1.6,325
"18954",1.7,456
"18955",1.7,430
"18956",2,1115
"18957",1.6,330
"18958",1.8,608
"18959",1.2,99
"18960",2.5,5002
"18961",2,1106
"18962",1.6,292
"18963",0.1,4
"18964",1.7,441
"18965",1.4,175
"18966",2.4,3663
"18967",0.4,12
"18968",2.5,4986
"18969",0.3,8
"18970",2,1102
"18971",2.3,2701
"18972",1.8,578
"18973",1.3,136
"18974",2.2,2010
"18975",0,2
"18976",0.4,8
"18977",2.4,3638
"18978",1,52
"18979",1.8,585
"18980",1.8,596
"18981",0.6,19
"18982",1.5,234
"18983",1.7,448
"18984",0.2,2
"18985",2.1,1422
"18986",0.5,16
"18987",1.8,650
"18988",1,48
"18989",2.2,1912
"18990",2.3,2628
"18991",2.3,2708
"18992",0.6,20
"18993",1.3,145
"18994",1.2,109
"18995",2,1053
"18996",0.8,26
"18997",0.4,7
"18998",1.3,143
"18999",0.8,24
"19000",0.4,8
"19001",0.1,4
"19002",2,1069
"19003",2.5,4824
"19004",0.3,8
"19005",2,1037
"19006",2.5,5051
"19007",2.5,4955
"19008",1.5,247
"19009",1.8,636
"19010",2.5,4957
"19011",0.8,36
"19012",0.9,39
"19013",0.4,12
"19014",1.8,634
"19015",0.2,3
"19016",1.3,125
"19017",2.2,2048
"19018",0.2,4
"19019",1.1,66
"19020",1.9,831
"19021",1,57
"19022",2.4,3638
"19023",1.8,612
"19024",2.1,1479
"19025",2,1075
"19026",0.2,1
"19027",2,1129
"19028",0.3,5
"19029",2.2,2018
"19030",0.1,4
"19031",1.3,129
"19032",1.4,166
"19033",0.4,11
"19034",1.1,67
"19035",1.8,579
"19036",2.4,3611
"19037",0.5,19
"19038",0.9,35
"19039",0,4
"19040",1.9,775
"19041",1.2,102
"19042",2.1,1428
"19043",1.8,591
"19044",2,1114
"19045",1.2,93
"19046",0.1,3
"19047",1.5,241
"19048",0.2,7
"19049",2.3,2715
"19050",0.2,4
"19051",0.1,2
"19052",1.2,116
"19053",2.5,4906
"19054",0.1,7
"19055",2.1,1499
"19056",1.9,836
"19057",0.6,19
"19058",1.2,108
"19059",2.3,2685
"19060",0,3
"19061",1,54
"19062",1.3,143
"19063",0,1
"19064",2.3,2681
"19065",1.3,106
"19066",1.9,873
"19067",1.2,101
"19068",0.9,43
"19069",1.7,437
"19070",0,2
"19071",1.5,252
"19072",2,1144
"19073",0.2,4
"19074",1.7,452
"19075",1.8,607
"19076",0.5,14
"19077",2.5,4947
"19078",0.9,32
"19079",0.6,14
"19080",0,2
"19081",0.3,7
"19082",0.4,14
"19083",0.9,40
"19084",1.8,570
"19085",2.5,4914
"19086",2.5,4880
"19087",1.5,247
"19088",1.8,595
"19089",1,57
"19090",0.3,6
"19091",2.4,3549
"19092",0.7,16
"19093",2.4,3648
"19094",2.4,3584
"19095",1,51
"19096",0.1,6
"19097",1.8,591
"19098",1.4,165
"19099",1.8,612
"19100",0.5,14
"19101",1,56
"19102",2.2,2107
"19103",0.2,7
"19104",1.3,134
"19105",0.1,3
"19106",2,1073
"19107",1.4,174
"19108",2.1,1435
"19109",1,47
"19110",2.4,3625
"19111",1.3,115
"19112",0.7,19
"19113",1.3,141
"19114",1.5,235
"19115",1.5,275
"19116",0.2,6
"19117",1.8,599
"19118",2.3,2702
"19119",2.1,1526
"19120",0.4,7
"19121",1.3,129
"19122",0.1,7
"19123",1.6,315
"19124",1,39
"19125",2.1,1478
"19126",1.1,71
"19127",1.4,161
"19128",1,60
"19129",1.5,231
"19130",1.2,94
"19131",0.7,23
"19132",0.1,5
"19133",0.1,3
"19134",0.7,17
"19135",2.2,2011
"19136",0.2,5
"19137",1.2,91
"19138",0.7,22
"19139",0.9,39
"19140",0.6,22
"19141",0.7,19
"19142",2,1129
"19143",1.4,206
"19144",0.4,4
"19145",2.2,2056
"19146",1.8,566
"19147",0.4,11
"19148",2.2,1990
"19149",0.6,14
"19150",0.2,7
"19151",0.7,17
"19152",1.2,100
"19153",1.7,446
"19154",1,44
"19155",1.2,99
"19156",1.4,188
"19157",2.1,1509
"19158",2.1,1523
"19159",1.9,763
"19160",0.6,18
"19161",2.4,3587
"19162",0.4,7
"19163",1.7,432
"19164",1.6,332
"19165",1,66
"19166",1.6,320
"19167",0,2
"19168",2.4,3592
"19169",0.2,4
"19170",0.6,20
"19171",1.6,336
"19172",0.1,3
"19173",1.2,116
"19174",0.5,8
"19175",2.3,2816
"19176",0.5,15
"19177",1.8,622
"19178",1.6,344
"19179",0.7,21
"19180",0.1,3
"19181",1.3,122
"19182",1.2,107
"19183",0.8,31
"19184",0.4,8
"19185",1,57
