"","ChemicalX","ZombieCount"
"7300",2.4,3601
"7301",0.9,40
"7302",0.3,13
"7303",0.1,3
"7304",0.7,18
"7305",1,58
"7306",1.8,583
"7307",0.5,14
"7308",0.5,14
"7309",0.5,19
"7310",2.4,3612
"7311",2.2,1979
"7312",0.1,5
"7313",0.3,6
"7314",1.5,226
"7315",0,2
"7316",2.4,3719
"7317",2.4,3710
"7318",0.7,21
"7319",2.4,3816
"7320",1.4,205
"7321",1,56
"7322",0,6
"7323",0.3,5
"7324",0,1
"7325",2.2,2020
"7326",2,1119
"7327",1.3,117
"7328",0.3,5
"7329",1.3,116
"7330",0.6,21
"7331",1.6,335
"7332",0.9,39
"7333",1.2,98
"7334",1.4,191
"7335",1,49
"7336",1,71
"7337",1.9,826
"7338",1.5,228
"7339",1.4,196
"7340",1.9,818
"7341",2,1092
"7342",0.8,21
"7343",2.5,4921
"7344",2.1,1482
"7345",2.1,1432
"7346",1.8,598
"7347",2.5,4923
"7348",0.3,7
"7349",2.5,4879
"7350",2.2,2006
"7351",0,3
"7352",1.1,83
"7353",1.3,156
"7354",0,1
"7355",0.5,24
"7356",1.9,825
"7357",0.6,18
"7358",1.8,593
"7359",0.8,20
"7360",1.9,744
"7361",1.4,167
"7362",1.1,70
"7363",0.9,37
"7364",1,58
"7365",1.5,257
"7366",0.2,2
"7367",2.1,1538
"7368",2.3,2720
"7369",1.7,461
"7370",2.3,2641
"7371",0,1
"7372",1.3,127
"7373",0.8,33
"7374",0.7,18
"7375",1.1,71
"7376",1.1,73
"7377",0.5,12
"7378",0.5,12
"7379",0.7,23
"7380",1.1,72
"7381",0.3,10
"7382",1.3,145
"7383",1.7,451
"7384",1.6,335
"7385",1.5,213
"7386",2.4,3607
"7387",0.7,24
"7388",1.4,184
"7389",1.1,78
"7390",1.3,121
"7391",0.4,5
"7392",2.5,4944
"7393",0.2,1
"7394",2.3,2741
"7395",0.1,4
"7396",0.9,37
"7397",1,48
"7398",1.1,77
"7399",1.5,238
"7400",1.3,130
"7401",2.3,2635
"7402",0.2,6
"7403",0.6,14
"7404",2.5,4996
"7405",2.1,1456
"7406",0,5
"7407",2.5,4958
"7408",2,1079
"7409",2.2,2109
"7410",0.2,1
"7411",0.9,44
"7412",2,1092
"7413",2.3,2748
"7414",1.4,172
"7415",1.5,239
"7416",0.4,13
"7417",2.1,1482
"7418",1.6,319
"7419",0.7,22
"7420",1.9,760
"7421",0,2
"7422",1.1,65
"7423",1.4,184
"7424",2,1088
"7425",2.2,2079
"7426",1.9,817
"7427",1.3,124
"7428",1.3,114
"7429",1.1,81
"7430",1.6,337
"7431",0,3
"7432",2.3,2770
"7433",1,53
"7434",1.3,140
"7435",1.6,359
"7436",0.4,13
"7437",1.2,108
"7438",1.1,69
"7439",0.4,8
"7440",0.2,2
"7441",1.1,62
"7442",1.3,132
"7443",1.1,77
"7444",0.7,17
"7445",0.1,4
"7446",0.6,18
"7447",2,1106
"7448",1.1,76
"7449",1.2,106
"7450",0.5,15
"7451",2.3,2721
"7452",2.2,1980
"7453",2.4,3731
"7454",2.3,2752
"7455",1.8,614
"7456",2.1,1467
"7457",2.4,3619
"7458",1.1,67
"7459",0.3,4
"7460",1.4,186
"7461",2.4,3690
"7462",1.1,70
"7463",1,56
"7464",2.2,2041
"7465",2.5,4970
"7466",2.2,1962
"7467",1,50
"7468",0.2,6
"7469",1.4,175
"7470",2.4,3666
"7471",0.3,17
"7472",0.6,14
"7473",0.5,12
"7474",1.7,446
"7475",1.8,607
"7476",2.4,3613
"7477",0,2
"7478",2.5,4937
"7479",0.5,14
"7480",1.8,628
"7481",0.9,34
"7482",2.4,3524
"7483",0.1,4
"7484",0.8,38
"7485",2.4,3739
"7486",1.4,199
"7487",0.2,5
"7488",0.8,34
"7489",0.6,19
"7490",2.3,2677
"7491",0.6,16
"7492",0.7,30
"7493",0.6,12
"7494",2.1,1511
"7495",0.4,6
"7496",0.4,7
"7497",2.2,2015
"7498",1.1,66
"7499",0.3,6
"7500",0.3,14
"7501",0.2,7
"7502",0.7,23
"7503",1.3,123
"7504",0.3,5
"7505",0.1,4
"7506",1.8,600
"7507",2.1,1499
"7508",1.8,624
"7509",1.3,132
"7510",0.3,7
"7511",0.4,6
"7512",0.5,8
"7513",2.4,3689
"7514",0.5,16
"7515",1.9,801
"7516",0,6
"7517",0.2,3
"7518",0.2,5
"7519",2,1097
"7520",2.4,3571
"7521",1.2,107
"7522",2.3,2687
"7523",1.6,346
"7524",0,1
"7525",1.8,641
"7526",0.7,19
"7527",0.4,8
"7528",0.7,24
"7529",1.2,85
"7530",1.5,251
"7531",0,5
"7532",1.4,182
"7533",0.3,9
"7534",0.4,12
"7535",0.1,4
"7536",0.1,2
"7537",1.5,222
"7538",1.9,775
"7539",0.8,28
"7540",1,61
"7541",2.4,3642
"7542",0.3,7
"7543",1.1,64
"7544",1.1,65
"7545",0.2,6
"7546",1.3,128
"7547",1.8,597
"7548",1.9,790
"7549",1.8,639
"7550",1.6,355
"7551",1.5,257
"7552",0.5,9
"7553",1.8,608
"7554",0.2,4
"7555",2.2,1980
"7556",1.9,758
"7557",0.2,8
"7558",1.5,234
"7559",2.3,2726
"7560",1.4,160
"7561",2.1,1432
"7562",1.1,69
"7563",1.1,76
"7564",2.1,1502
"7565",0.8,27
"7566",0.1,5
"7567",1.3,128
"7568",1.7,445
"7569",0.8,38
"7570",2.5,4972
"7571",1.2,108
"7572",0.1,3
"7573",0.4,10
"7574",0.1,3
"7575",0.2,4
"7576",1.4,202
"7577",0.1,3
"7578",0.4,10
"7579",0.8,30
"7580",0.7,31
"7581",0.4,9
"7582",0.2,3
"7583",0.3,7
"7584",1.7,430
"7585",0,3
"7586",0.9,33
"7587",0.8,32
"7588",1,42
"7589",0.7,25
"7590",1.9,789
"7591",0.1,5
"7592",0.1,2
"7593",0.2,8
"7594",0.9,37
"7595",2,1075
"7596",0,0
"7597",1.1,65
"7598",1.1,71
"7599",2.1,1481
"7600",1.8,573
"7601",1.3,166
"7602",2.3,2772
"7603",2.3,2649
"7604",0.2,6
"7605",1.7,433
"7606",1.2,91
"7607",1.4,183
"7608",1.2,97
"7609",1.7,470
"7610",0.4,16
"7611",1.9,800
"7612",0.5,18
"7613",1,51
"7614",0.9,48
"7615",0.1,8
"7616",0.8,31
"7617",1.2,104
"7618",1.3,157
"7619",1.3,135
"7620",1.7,442
"7621",1.6,331
"7622",1.7,474
"7623",1.9,869
"7624",0.6,22
"7625",1.2,100
"7626",1,63
"7627",1.2,105
"7628",1.2,99
"7629",0.7,19
"7630",1.3,150
"7631",2.1,1460
"7632",1.8,613
"7633",1.8,574
"7634",2,1099
"7635",0.9,42
"7636",1.4,174
"7637",0.4,10
"7638",1.5,235
"7639",1.6,335
"7640",1.9,802
"7641",0.2,4
"7642",1.5,245
"7643",2.2,2020
"7644",0.4,12
"7645",1.2,115
"7646",1.6,327
"7647",0.8,34
"7648",2.1,1516
"7649",1.6,330
"7650",1.2,81
"7651",1.5,249
"7652",2.5,4904
"7653",2.1,1504
"7654",1,68
"7655",2.2,1983
"7656",0,3
"7657",1.5,274
"7658",1,62
"7659",0.2,6
"7660",1.8,613
"7661",2.5,4926
"7662",1.7,460
"7663",1,56
"7664",2.4,3617
"7665",2.2,2016
"7666",0,0
"7667",0.4,8
"7668",0.6,20
"7669",1.3,136
"7670",0,4
"7671",0.5,12
"7672",1.8,632
"7673",0.7,25
"7674",1,52
"7675",1,56
"7676",0.6,18
"7677",1,60
"7678",1.2,91
"7679",1.7,455
"7680",0.4,9
"7681",0.7,26
"7682",1.8,638
"7683",0.7,20
"7684",1.1,70
"7685",2.4,3623
"7686",1,55
"7687",1.6,326
"7688",0.4,10
"7689",0,2
"7690",1.9,850
"7691",1.3,136
"7692",2.4,3651
"7693",0.9,30
"7694",0.9,43
"7695",0.9,34
"7696",1,60
"7697",0.7,22
"7698",0.3,9
"7699",2.3,2699
"7700",0.4,8
"7701",2.5,4889
"7702",2,1052
"7703",2.1,1395
"7704",2.4,3629
"7705",1.3,122
"7706",1.9,766
"7707",0.5,13
"7708",0.7,18
"7709",1.6,301
"7710",1.8,540
"7711",2.3,2693
"7712",1.3,135
"7713",2.5,5023
"7714",1.1,80
"7715",2.5,4862
"7716",1.4,168
"7717",1.6,347
"7718",0.9,39
"7719",2.1,1441
"7720",0.8,34
"7721",0.5,13
"7722",0.7,16
"7723",1.7,485
"7724",1.9,806
"7725",2,1122
"7726",0.5,14
"7727",1.1,91
"7728",0.5,10
"7729",2.3,2679
"7730",1.1,58
"7731",2.4,3580
"7732",2.3,2704
"7733",1,59
"7734",1.1,94
"7735",0.1,1
"7736",0.5,15
"7737",1.1,66
"7738",1.2,102
"7739",0.6,17
"7740",1.4,175
"7741",2.3,2725
"7742",1.1,82
"7743",2.1,1462
"7744",1.2,118
"7745",2.4,3607
"7746",2.4,3622
"7747",1.7,419
"7748",1.5,202
"7749",1.9,867
"7750",0,5
"7751",2.2,2087
"7752",0.8,32
"7753",1.2,92
"7754",0.7,13
"7755",0.2,8
"7756",1.6,339
"7757",0.9,50
"7758",2.3,2650
"7759",0.8,33
"7760",1.7,442
"7761",2.4,3630
"7762",1.9,809
"7763",1.3,118
"7764",0.5,14
"7765",0.6,16
"7766",0.4,8
"7767",2.5,4878
"7768",2.3,2708
"7769",1.1,68
"7770",2.5,4904
"7771",0.8,33
"7772",2.1,1494
"7773",0.5,11
"7774",2,1098
"7775",1.7,438
"7776",0.6,18
"7777",1.3,146
"7778",2.4,3680
"7779",1,59
"7780",2.2,1988
"7781",1.9,796
"7782",0.9,37
"7783",2.4,3599
"7784",0.8,31
"7785",0.3,2
"7786",2.2,2037
"7787",1,71
"7788",1.1,69
"7789",1,60
"7790",2.1,1471
"7791",0.7,24
"7792",2,1057
"7793",2.1,1493
"7794",2,1067
"7795",0.8,25
"7796",1.2,85
"7797",0.4,14
"7798",2.3,2715
"7799",0.6,13
"7800",0.6,17
"7801",2.3,2657
"7802",0.4,11
"7803",1.1,67
"7804",0,3
"7805",2.2,2020
"7806",0.5,9
"7807",0.4,14
"7808",0.4,8
"7809",0.1,0
"7810",1,55
"7811",1.3,128
"7812",0.1,1
"7813",0.3,3
"7814",1.9,775
"7815",1.8,609
"7816",2.4,3695
"7817",1.7,475
"7818",2,1118
"7819",1.3,136
"7820",0.5,15
"7821",1.7,433
"7822",0.5,10
"7823",1.9,796
"7824",0.8,31
"7825",2.4,3690
"7826",2.1,1483
"7827",0.2,5
"7828",0.9,45
"7829",1.8,615
"7830",0.2,6
"7831",0.4,12
"7832",1.5,255
"7833",2.4,3623
"7834",1.4,198
"7835",0.5,12
"7836",1.1,79
"7837",2.2,2016
"7838",0,2
"7839",0.8,23
"7840",1,63
"7841",1.1,71
"7842",2,1123
"7843",1.6,345
"7844",2.3,2737
"7845",2.4,3652
"7846",1.2,99
"7847",1.5,218
"7848",1.1,67
"7849",1.5,233
"7850",2,1065
"7851",0.5,12
"7852",0.2,5
"7853",2.3,2650
"7854",0.3,10
"7855",0.7,26
"7856",1.6,328
"7857",0.4,12
"7858",0,2
"7859",1.2,99
"7860",2.4,3621
"7861",0,4
"7862",2.5,4936
"7863",2.2,1967
"7864",2.5,5001
"7865",0.3,6
"7866",1.6,323
"7867",2.5,5023
"7868",1.3,143
"7869",1.4,183
"7870",0.9,36
"7871",1.3,141
"7872",0.4,12
"7873",1.6,334
"7874",1.8,614
"7875",2.2,1959
"7876",1.1,71
"7877",0.6,16
"7878",0.7,28
"7879",2.5,4846
"7880",2.3,2709
"7881",0.3,6
"7882",1.3,128
"7883",2.4,3664
"7884",0.4,11
"7885",1.1,80
"7886",1.8,575
"7887",0.9,45
"7888",2.4,3749
"7889",2.1,1535
"7890",1.8,584
"7891",0.3,4
"7892",1.4,213
"7893",2.2,1976
"7894",0.2,8
"7895",1,49
"7896",1.3,131
"7897",1.8,570
"7898",1.6,344
"7899",0,6
"7900",1.3,142
"7901",2.1,1402
"7902",0.2,5
"7903",0.5,10
"7904",2.3,2612
"7905",2.3,2734
"7906",2.2,2034
"7907",2,1038
"7908",2.2,2006
"7909",1.6,328
"7910",1.8,597
"7911",2.3,2674
"7912",1.1,71
"7913",0.1,2
"7914",0.8,32
"7915",0.8,27
"7916",0.3,4
"7917",1.4,167
"7918",1.9,830
"7919",1.3,121
"7920",1.5,234
"7921",1,50
"7922",0.3,6
"7923",0.6,17
"7924",0,5
"7925",1.7,435
"7926",2.4,3581
"7927",0.6,13
"7928",0.7,18
"7929",0.4,8
"7930",0.8,35
"7931",1.1,84
"7932",0.6,12
"7933",2.3,2694
"7934",0.4,7
"7935",2.3,2756
"7936",2.5,4935
"7937",0.5,19
"7938",1.2,100
"7939",1.2,97
"7940",0.6,17
"7941",1.2,94
"7942",1.1,77
"7943",0.4,12
"7944",2.3,2717
"7945",1.2,94
"7946",1,36
"7947",2.3,2759
"7948",2,1081
"7949",0.9,28
"7950",0.9,41
"7951",0.9,31
"7952",2.4,3681
"7953",0.8,24
"7954",0.1,2
"7955",0.6,23
"7956",1.3,129
"7957",0.3,4
"7958",1.3,138
"7959",0.3,10
"7960",1.3,137
"7961",1.7,444
"7962",1.7,423
"7963",1.8,548
"7964",1.9,810
"7965",1.7,457
"7966",1.1,86
"7967",1.1,74
"7968",2.4,3589
"7969",0.9,43
"7970",0.5,12
"7971",0.4,7
"7972",0.3,8
"7973",2.5,4878
"7974",1.5,245
"7975",2.2,2077
"7976",2.2,2057
"7977",1.1,68
"7978",2.3,2814
"7979",2.1,1524
"7980",1,63
"7981",0.7,27
"7982",1.9,815
"7983",0.5,16
"7984",0.5,9
"7985",0.1,7
"7986",1.9,842
"7987",1.9,782
"7988",0.7,23
"7989",1.5,267
"7990",0.8,32
"7991",0.7,19
"7992",2.4,3622
"7993",1,58
"7994",2,1092
"7995",1.5,222
"7996",0.8,26
"7997",0.9,34
"7998",2.3,2682
"7999",0.5,2
"8000",0.7,23
"8001",0.1,2
"8002",2.5,4986
"8003",1.5,226
"8004",0.2,9
"8005",1.7,444
"8006",0.4,6
"8007",1.6,305
"8008",0.2,6
"8009",1.6,337
"8010",0,0
"8011",1.3,122
"8012",0.8,18
"8013",1,50
"8014",2,1122
"8015",0.1,0
"8016",0.6,17
"8017",1.4,192
"8018",0.6,21
"8019",0,2
"8020",2.4,3582
"8021",0,2
"8022",2.5,4819
"8023",2.5,4936
"8024",0.3,6
"8025",2.1,1457
"8026",0.3,4
"8027",1.5,228
"8028",1.5,214
"8029",1.4,196
"8030",2.1,1496
"8031",1,64
"8032",1.9,819
"8033",0.7,24
"8034",1.8,587
"8035",0.6,17
"8036",1.8,626
"8037",1.5,247
"8038",2.1,1481
"8039",0,1
"8040",0.1,8
"8041",0.4,18
"8042",0.8,29
"8043",0.7,17
"8044",1.9,753
"8045",2.2,1930
"8046",2.3,2731
"8047",1.2,103
"8048",1.8,562
"8049",0,1
"8050",2.2,2028
"8051",1.2,83
"8052",0.4,9
"8053",1.5,232
"8054",2.5,4913
"8055",1.1,74
"8056",1.7,443
"8057",0.5,7
"8058",1.8,590
"8059",1.4,202
"8060",1.1,74
"8061",2,1078
"8062",0.6,13
"8063",0.8,17
"8064",2,1030
"8065",2.3,2670
"8066",1.1,74
"8067",1.6,359
"8068",0.9,43
"8069",2.4,3680
"8070",0.9,33
"8071",0.1,3
"8072",0.8,26
"8073",0.6,18
"8074",0.9,40
"8075",1.9,837
"8076",2.3,2733
"8077",0.3,9
"8078",2.1,1446
"8079",1.9,860
"8080",0.4,8
"8081",1.9,841
"8082",0.3,6
"8083",2.5,4826
"8084",1.6,300
"8085",0.7,30
"8086",0.5,14
"8087",1.7,419
"8088",1.7,404
"8089",0,1
"8090",0.5,9
"8091",1.5,252
"8092",1.4,177
"8093",1.1,67
"8094",0.8,31
"8095",1.9,800
"8096",0.2,3
"8097",2.1,1567
"8098",2.1,1440
"8099",2.5,5008
"8100",1,53
"8101",0.6,15
"8102",2.4,3704
"8103",0.8,35
"8104",1.6,333
"8105",2.3,2631
"8106",0.4,4
"8107",1.6,329
"8108",1.4,178
"8109",0.4,11
"8110",2.3,2681
"8111",2.1,1493
"8112",1.4,153
"8113",1,52
"8114",1.1,60
"8115",1.8,607
"8116",1.1,73
"8117",2,1100
"8118",1.2,92
"8119",0,2
"8120",2.5,4963
"8121",2.4,3562
"8122",0.4,12
"8123",0.7,27
"8124",0.5,6
"8125",1.4,189
"8126",1.3,133
"8127",2.1,1463
"8128",1.2,76
"8129",1.9,831
"8130",2.2,2022
"8131",1.4,176
"8132",0.3,9
"8133",2,1122
"8134",1.5,213
"8135",2.3,2668
"8136",1.2,102
"8137",1.8,578
"8138",2.2,1961
"8139",2.4,3641
"8140",1.5,249
"8141",0.2,2
"8142",0.5,12
"8143",1.4,214
"8144",1.3,131
"8145",1,58
"8146",1.7,473
"8147",1.4,171
"8148",1.5,245
"8149",2.3,2648
"8150",1.3,115
"8151",1,65
"8152",1.7,461
"8153",1.9,789
"8154",1.2,91
"8155",1.9,813
"8156",1.7,419
"8157",2.5,4973
"8158",1.8,616
"8159",2.1,1435
"8160",0.4,8
"8161",2.4,3741
"8162",0.2,5
"8163",0.8,25
"8164",0,1
"8165",0.3,9
"8166",1.4,185
"8167",1.7,477
"8168",0.4,7
"8169",1.8,571
"8170",2.4,3751
"8171",2.1,1458
"8172",1.5,236
"8173",0.9,48
"8174",1.1,75
"8175",0.9,46
"8176",2.3,2832
"8177",1.9,845
"8178",1.9,868
"8179",1.5,268
"8180",0.9,39
"8181",2,1068
"8182",1.2,103
"8183",0.6,21
"8184",1.4,167
"8185",0.5,12
"8186",1.8,587
"8187",1.3,143
"8188",0,1
"8189",1.1,89
"8190",2.1,1467
"8191",2.4,3620
"8192",1.6,357
"8193",0.6,20
"8194",2.1,1543
"8195",2.1,1504
"8196",0.1,2
"8197",1.4,196
"8198",0.6,14
"8199",0.3,8
"8200",0.9,41
"8201",1.6,355
"8202",1.1,88
"8203",0.7,26
"8204",0.5,10
"8205",2.3,2679
"8206",0,1
"8207",1.9,831
"8208",1.3,139
"8209",1.6,311
"8210",1.4,167
"8211",0,6
"8212",0.2,5
"8213",0.4,7
"8214",0.2,5
"8215",2.5,4879
"8216",1.6,318
"8217",0.5,11
"8218",0.5,12
"8219",1,42
"8220",1.4,168
"8221",1.2,116
"8222",1.3,155
"8223",2.1,1439
"8224",2.2,1960
"8225",1.2,98
"8226",1.2,99
"8227",0.6,18
"8228",2.5,4952
"8229",2.1,1438
"8230",1.9,820
"8231",1.1,71
"8232",0.4,12
"8233",1.3,118
"8234",0.4,16
"8235",1,41
"8236",1.8,623
"8237",0.8,35
"8238",2.5,4958
"8239",0.1,2
"8240",1.8,593
"8241",0.5,12
"8242",1.8,582
"8243",1.9,809
"8244",0.2,7
"8245",2.5,4898
"8246",1.2,102
"8247",2.1,1482
"8248",1.9,821
"8249",1.6,348
"8250",0.6,15
"8251",1,56
"8252",0.5,18
"8253",1.4,186
"8254",1.4,172
"8255",1.7,456
"8256",1.4,183
"8257",0.3,5
"8258",0.6,22
"8259",1.2,104
"8260",2.2,1990
"8261",0.4,7
"8262",2,1134
"8263",0.3,4
"8264",1,60
"8265",2.5,4853
"8266",0.9,43
"8267",0.1,1
"8268",0.8,34
"8269",1.3,136
"8270",1,56
"8271",2.5,4908
"8272",1.2,90
"8273",1.9,807
"8274",0.3,3
"8275",1.1,60
"8276",1,48
"8277",1.8,609
"8278",1.7,447
"8279",1.6,365
"8280",0.6,15
"8281",0.4,9
"8282",0.6,18
"8283",1.1,74
"8284",1.6,311
"8285",1.9,805
"8286",0.8,37
"8287",0.1,1
"8288",0.6,12
"8289",2.1,1529
"8290",1.7,450
"8291",1.2,89
"8292",0.1,2
"8293",1.2,97
"8294",1,43
"8295",1.7,444
"8296",2.2,2033
"8297",0.4,11
"8298",2,1081
"8299",2,1075
"8300",2,1120
"8301",1,55
"8302",0.5,18
"8303",0.6,16
"8304",1.1,76
"8305",0.2,5
"8306",2.5,4963
"8307",1.1,81
"8308",1.1,77
"8309",1.8,629
"8310",1.2,118
"8311",1.6,332
"8312",2,1113
"8313",0.1,5
"8314",1.2,88
"8315",0,2
"8316",0.3,10
"8317",0.8,22
"8318",2.4,3724
"8319",2.3,2638
"8320",1.4,190
"8321",0.6,20
"8322",2.5,4970
"8323",1.6,330
"8324",1,45
"8325",0.3,7
"8326",1,61
"8327",2.3,2695
"8328",2.4,3606
"8329",1.3,118
"8330",2.1,1541
"8331",1.9,817
"8332",0.8,38
"8333",0.5,8
"8334",0.7,30
"8335",2.2,2045
"8336",0.9,42
"8337",0.7,19
"8338",0,3
"8339",1.1,80
"8340",1.9,813
"8341",0.3,4
"8342",1.9,825
"8343",1.3,124
"8344",2,1073
"8345",0.4,9
"8346",2.1,1460
"8347",2,1079
"8348",1,49
"8349",1.5,232
"8350",1.2,115
"8351",0.1,3
"8352",2.3,2700
"8353",2.3,2709
"8354",0.1,1
"8355",1,68
"8356",0,2
"8357",1.5,237
"8358",2.1,1507
"8359",1.9,803
"8360",0.5,9
"8361",0.7,21
"8362",1,62
"8363",1,43
"8364",1.9,817
"8365",0,0
"8366",0.4,10
"8367",2.2,1954
"8368",0.4,3
"8369",1.3,132
"8370",1.1,75
"8371",0.5,5
"8372",2.1,1523
"8373",1.8,651
"8374",1.5,240
"8375",0.5,13
"8376",2.1,1460
"8377",1.7,470
"8378",0.3,8
"8379",1,57
"8380",2.4,3595
"8381",2,1052
"8382",2,1137
"8383",2,1071
"8384",0.4,9
"8385",0.9,40
"8386",2.2,2028
"8387",0.9,39
"8388",1.7,462
"8389",0.2,5
"8390",2.5,5039
"8391",1.4,212
"8392",2,1097
"8393",2.2,1956
"8394",1,45
"8395",2.3,2674
"8396",0.2,5
"8397",1.8,593
"8398",2.3,2660
"8399",2.4,3699
"8400",0.3,11
"8401",0.7,19
"8402",1.5,273
"8403",1.8,596
"8404",1.3,132
"8405",1.5,255
"8406",2.3,2699
"8407",1.6,322
"8408",2.5,4915
"8409",2.5,4857
"8410",0.2,6
"8411",1.1,84
"8412",1.7,446
"8413",1.3,131
"8414",0.9,38
"8415",1.2,97
"8416",0.2,8
"8417",2,1112
"8418",2.5,4894
"8419",1.9,820
"8420",0,2
"8421",2.1,1512
"8422",0.8,28
"8423",1.1,68
"8424",0.4,11
"8425",1.2,114
"8426",2,1128
"8427",0.9,32
"8428",1.1,64
"8429",2.4,3687
"8430",1.4,198
"8431",1.6,324
"8432",0.7,23
"8433",1.9,802
"8434",0.5,10
"8435",1.7,450
"8436",0.6,19
"8437",2.4,3592
"8438",2.3,2625
"8439",0.6,12
"8440",0,1
"8441",0.2,8
"8442",0.1,3
"8443",1.9,842
"8444",2,1095
"8445",0.2,2
"8446",1.9,830
"8447",2.1,1484
"8448",1.1,66
"8449",0.5,17
"8450",2.1,1541
"8451",1.9,790
"8452",0.2,6
"8453",2.2,2045
"8454",1.9,809
"8455",0.8,25
"8456",1.4,193
"8457",0.9,35
"8458",1.2,87
"8459",0.6,15
"8460",0.4,8
"8461",1.5,232
"8462",1.8,598
"8463",2,1089
"8464",1.2,93
"8465",1.8,616
"8466",1.6,315
"8467",0.7,25
"8468",1,42
"8469",2.5,4817
"8470",1.1,56
"8471",0,4
"8472",0.2,6
"8473",2.5,4949
"8474",2.2,2003
"8475",0.9,40
"8476",2.4,3593
"8477",0.6,14
"8478",1.7,443
"8479",1.3,131
"8480",1.4,181
"8481",1.6,318
"8482",1.9,890
"8483",2.4,3569
"8484",1.5,261
"8485",0,2
"8486",0.5,9
"8487",2.3,2751
"8488",1.7,450
"8489",0.8,39
"8490",1.3,124
"8491",1.7,454
"8492",1.2,95
"8493",1.8,589
"8494",2.5,5079
"8495",0.1,3
"8496",2.1,1436
"8497",0.2,3
"8498",1,56
"8499",0.9,42
"8500",0.8,39
"8501",0.7,20
"8502",1.5,250
"8503",0.8,45
"8504",1.1,67
"8505",0.7,30
"8506",2.1,1465
"8507",1.6,310
"8508",0.9,38
"8509",0.6,14
"8510",1.3,130
"8511",2.3,2726
"8512",1.9,820
"8513",1,61
"8514",2.1,1505
"8515",0.2,3
"8516",1.5,275
"8517",2.2,2018
"8518",0.3,6
"8519",1.4,173
"8520",0,4
"8521",1.5,230
"8522",0.6,16
"8523",0.4,8
"8524",2.3,2695
"8525",2.1,1512
"8526",1.9,809
"8527",0.6,16
"8528",0.3,8
"8529",0.8,24
"8530",0.7,22
"8531",2,1088
"8532",2.3,2769
"8533",2.2,1963
"8534",1.5,235
"8535",2.4,3790
"8536",0.1,8
"8537",1,40
"8538",0,2
"8539",1.9,768
"8540",0.2,7
"8541",0.1,7
"8542",0.9,35
"8543",1.1,76
"8544",1.7,474
"8545",2.5,4966
"8546",2.1,1495
"8547",2.2,2068
"8548",0.7,24
"8549",0.1,5
"8550",0.3,6
"8551",0.6,9
"8552",0.1,3
"8553",1.4,201
"8554",2,1111
"8555",1.9,867
"8556",1.6,352
"8557",1.2,98
"8558",1.1,62
"8559",1.8,600
"8560",0.5,11
"8561",1,51
"8562",0,1
"8563",1,38
"8564",1.6,304
"8565",0.9,50
"8566",2.3,2618
"8567",1.8,638
"8568",0.2,9
"8569",1.5,224
"8570",1.9,824
"8571",1.5,248
"8572",0.5,9
"8573",1.3,129
"8574",0.4,10
"8575",0.8,29
"8576",1.8,629
"8577",1.3,139
"8578",2.5,5045
"8579",0.9,41
"8580",0.6,15
"8581",1.9,754
"8582",0.9,33
"8583",0.2,2
"8584",1.4,180
"8585",1.6,325
"8586",0.7,18
"8587",1.8,629
"8588",0.5,16
"8589",1.7,464
"8590",1.3,100
"8591",1.8,598
"8592",0.4,5
"8593",1.6,312
"8594",1,53
"8595",1.3,145
"8596",2.3,2722
"8597",1.7,460
"8598",2.5,4973
"8599",1.9,841
"8600",0.4,6
"8601",2,1124
"8602",0.3,3
"8603",1.6,297
"8604",2.4,3541
"8605",1.4,170
"8606",1,47
"8607",1.3,163
"8608",0.3,2
"8609",2.5,4951
"8610",1.6,359
"8611",0.3,5
"8612",0,1
"8613",1.7,446
"8614",1.1,64
"8615",0.2,4
"8616",1.1,88
"8617",0.8,26
"8618",0.3,2
"8619",0.5,10
"8620",0.2,6
"8621",0.6,16
"8622",0.4,6
"8623",1.8,583
"8624",1.4,164
"8625",2,1093
"8626",2.2,2003
"8627",0.3,9
"8628",2.4,3648
"8629",0.2,5
"8630",1.6,340
"8631",0.8,29
"8632",0.1,4
"8633",1.3,141
"8634",1.4,182
"8635",2.5,4907
"8636",1.1,66
"8637",0.7,19
"8638",1.7,440
"8639",0.4,9
"8640",1,48
"8641",1,63
"8642",1.3,124
"8643",0,1
"8644",2.4,3666
"8645",0.7,23
"8646",1.8,605
"8647",0.3,4
"8648",0.9,34
"8649",0.2,9
"8650",2.4,3628
"8651",0.2,6
"8652",1,58
"8653",1,44
"8654",0.6,15
"8655",2.2,2000
"8656",0.7,20
"8657",0,1
"8658",1.6,332
"8659",0.6,11
"8660",0.9,38
"8661",0.3,7
"8662",2.5,4816
"8663",1.2,84
"8664",0.1,4
"8665",1.9,834
"8666",1.8,596
"8667",0.3,6
"8668",2.2,2027
"8669",2.1,1431
"8670",0.5,18
"8671",1.5,263
"8672",0.7,20
"8673",0.4,10
"8674",0.1,4
"8675",2.4,3674
"8676",0.7,23
"8677",0,4
"8678",0,2
"8679",1.5,241
"8680",0.2,7
"8681",1.7,431
"8682",1.1,79
"8683",1.3,132
"8684",2,1075
"8685",0.4,11
"8686",2.4,3659
"8687",0.3,5
"8688",1,65
"8689",1,66
"8690",1.6,346
"8691",0.6,13
"8692",1.7,463
"8693",2,1087
"8694",2.4,3633
"8695",0.1,4
"8696",2,1036
"8697",1.5,236
"8698",1.9,846
"8699",0.4,9
